year,journal,title_length,cites
2009,Journal of Rheumatology,138,86
2009,Functional Ecology,97,86
2009,American Journal of Epidemiology,99,86
2009,Genome Research,74,86
2009,Pediatrics,70,86
2009,Allergy: European Journal of Allergy and Clinical Immunology,76,86
2009,Automatica,82,86
2009,Environmental Science and Technology,206,86
2009,J Am Chem Soc,118,86
2009,Teachers and Teaching: Theory and Practice,51,86
2009,Cerebral Cortex,99,86
2009,JACC: Cardiovascular Interventions,180,86
2009,Nature Neuroscience,93,86
2009,Optics Express,136,86
2009,Journal of Geophysical Research: Biogeosciences,110,86
2009,Journal of Geophysical Research: Atmospheres,53,86
2009,IEEE Transactions on Robotics,75,86
2009,Journal of Neural Engineering,100,86
2009,Clinical Microbiology and Infection,125,86
2009,Developmental Cell,144,86
2009,Geophysical Research Letters,89,86
2009,Cancer Research,83,86
2009,International Journal of Cancer,88,86
2009,Cancer Research,131,86
2009,Biosensors and Bioelectronics,141,86
2009,Oncologist,94,86
2009,Cell,68,86
2009,PLoS ONE,68,86
2009,Langmuir,58,86
2009,Langmuir,138,86
2009,Optics Express,66,86
2009,Behavioural Brain Research,162,86
2009,Journal of Personality and Social Psychology,88,86
2009,Journal of Bone and Joint Surgery - Series A,78,86
2009,Epidemiology,66,86
2009,Atmospheric Environment,108,86
2009,Biotechnology and Bioengineering,91,86
2009,J Clin Oncol,79,86
2009,Genome Research,63,86
2009,Journal of Development Economics,43,86
2009,PLoS Genetics,105,86
2009,Patient Education and Counseling,92,86
2009,Quaternary Science Reviews,62,86
2009,Pediatrics,131,86
2009,Renewable Energy,58,86
2009,Phys Rev Lett,52,86
2009,J Am Chem Soc,120,86
2009,Advanced Functional Materials,108,86
2009,Blood,155,86
2009,Developmental Cell,89,86
2009,Analytical Biochemistry,144,86
2009,Journal of Immunology,127,86
2009,Journal of Neuroscience,251,86
2009,Nature Methods,78,86
2009,Cell Stem Cell,82,86
2009,Carcinogenesis,124,86
2009,American Journal of Cardiology,58,86
2009,Thin Solid Films,105,86
2009,"Phys Rev D",134,86
2009,Applied Catalysis B: Environmental,86,86
2009,European Journal of Heart Failure,191,86
2009,Antarctic Science,62,86
2009,Solar Energy Materials and Solar Cells,61,86
2009,Gastroenterology,111,86
2009,Journal of Neurophysiology,49,86
2009,Cancer Research,77,86
2009,International Economic Review,71,86
2009,Clinical Therapeutics,261,86
2009,MRS Bulletin,48,86
2009,Diabetes Care,73,86
2009,Bioresource Technology,75,86
2009,Journal of Bone and Joint Surgery - Series A,120,86
2009,Nature Neuroscience,49,86
2009,American Journal of Transplantation,113,86
2009,European Heart Journal,111,86
2009,Journal of Immunology,72,86
2009,Water Research,78,86
2009,Journal of Aerosol Science,103,86
2009,European Journal of Operational Research,81,86
2009,NeuroImage,151,86
2009,Chemistry of Materials,96,86
2009,Cell,80,86
2009,Oncogene,129,86
2009,J Am Chem Soc,99,86
2009,Inorganic Chemistry,123,86
2009,Atmospheric Chemistry and Physics,120,86
2009,Polymer,87,86
2009,Environmental Science and Technology,159,86
2009,Remote Sensing of Environment,99,86
2009,Nature,81,86
2009,Genes and Development,119,86
2009,Macromolecules,26,86
2009,Review of Economic Studies,108,86
2009,Phys Rev Lett,95,86
2009,J Clin Oncol,108,86
2009,Advanced Functional Materials,99,86
2009,"Phys Lett B",116,86
2009,Chest,150,86
2009,American Journal of Surgical Pathology,86,86
2009,Archives of Computational Methods in Engineering,43,86
2009,Journal of Banking and Finance,81,86
2009,Journal of Machine Learning Research,54,86
2009,International Journal of Hydrogen Energy,45,86
2009,Journal of Immunology,142,86
2009,Environmental Science and Technology,103,86
2009,Journal of Environmental Management,113,86
2009,Blood,121,86
2009,International Journal of Tuberculosis and Lung Disease,104,86
2009,Molecular Pharmacology,95,86
2009,"Psychology, Health and Medicine",148,86
2009,Environmental Pollution,26,86
2009,Journal of Proteome Research,89,86
2009,Developmental Psychology,84,86
2009,Expert Systems with Applications,64,86
2009,Journal of Experimental Biology,74,86
2009,General Relativity and Gravitation,53,86
2009,Diabetes Care,81,86
2009,Schizophrenia Bulletin,99,86
2009,Journal of Electroanalytical Chemistry,118,86
2009,Plant Cell,118,86
2009,Journal of Proteome Research,66,86
2009,Circulation: Cardiovascular Imaging,47,86
2009,Annals of Neurology,68,86
2009,International Journal of Electrical Power and Energy Systems,77,86
2009,American Journal of Neuroradiology,101,86
2009,Progress in Cardiovascular Diseases,81,86
2009,Astrophys J,50,85
2009,Journal of Chemical Physics,120,85
2009,Journal of Geophysical Research: Atmospheres,63,85
2009,Biochemical and Biophysical Research Communications,78,85
2009,JAMA,137,85
2009,Journal of Immunology,99,85
2009,Nano Lett,80,85
2009,J Phys Chem C,63,85
2009,PNAS,134,85
2009,Biogeosciences,126,85
2009,Journal of Biological Chemistry,74,85
2009,Phys Rev Lett,54,85
2009,J Am Chem Soc,82,85
2009,Phys Rev Lett,52,85
2009,J Am Chem Soc,97,85
2009,J Am Chem Soc,31,85
2009,Heart,163,85
2009,Chest,124,85
2009,Clinical Cancer Research,99,85
2009,IEEE Transactions on Antennas and Propagation,89,85
2009,Cognition,40,85
2009,Trends in Cell Biology,77,85
2009,Anaerobe,67,85
2009,Journal of the American Society of Nephrology,76,85
2009,Biomaterials,144,85
2009,Clinical Journal of the American Society of Nephrology,111,85
2009,Biogeosciences,69,85
2009,Gut,168,85
2009,MNRAS,81,85
2009,Archives of Neurology,73,85
2009,Astrophys J,78,85
2009,Journal of Nuclear Cardiology,149,85
2009,J Clin Oncol,129,85
2009,Biological Psychiatry,78,85
2009,Cell,75,85
2009,Astrophys J,151,85
2009,Journal of Neural Engineering,109,85
2009,Advanced Functional Materials,137,85
2009,Blood,214,85
2009,Cancer Research,102,85
2009,Science,92,85
2009,J Clin Oncol,114,85
2009,Nanotechnology,64,85
2009,Advanced Materials,67,85
2009,Journal of Biological Chemistry,108,85
2009,New Eng J Med,73,85
2009,Applied Physics Letters,44,85
2009,Diabetes,166,85
2009,Metabolic Engineering,109,85
2009,Journal of Analytical and Applied Pyrolysis,74,85
2009,American Journal of Psychiatry,126,85
2009,Journal of Ecology,122,85
2009,Brain,108,85
2009,The International journal of prosthodontics,129,85
2009,Hypertension,116,85
2009,Journal of Teacher Education,60,85
2009,Neuron,126,85
2009,PNAS,57,85
2009,Phys Rev Lett,41,85
2009,Nature Cell Biology,76,85
2009,Genes and Development,122,85
2009,Organic Letters,106,85
2009,J Am Chem Soc,75,85
2009,J Am Chem Soc,209,85
2009,Science,58,85
2009,BMC Genomics,100,85
2009,Genome Biology,106,85
2009,Oncogene,98,85
2009,Acta Crystallographica Section D: Biological Crystallography,115,85
2009,Bulletin of the World Health Organization,90,85
2009,Alimentary Pharmacology and Therapeutics,167,85
2009,PLoS Genetics,119,85
2009,Neurology,118,85
2009,Neurobiology of Aging,120,85
2009,Neuropsychopharmacology,93,85
2009,Composite Structures,104,85
2009,Journal of Oral and Maxillofacial Surgery,90,85
2009,Molecular and Cellular Biology,157,85
2009,J Clin Oncol,139,85
2009,Nature Neuroscience,80,85
2009,Trends in Plant Science,45,85
2009,Journal of Infectious Diseases,143,85
2009,Archives of Pediatrics and Adolescent Medicine,81,85
2009,Circulation: Cardiovascular Genetics,123,85
2009,Hypertension,174,85
2009,Journal of Hazardous Materials,153,85
2009,PLoS ONE,82,85
2009,Journal of Applied Crystallography,108,85
2009,Organometallics,117,85
2009,Angew Chem Int Ed,81,85
2009,Mount Sinai Journal of Medicine,41,85
2009,Biological Psychiatry,104,85
2009,Mount Sinai Journal of Medicine,91,85
2009,Science,94,85
2009,Molecular Cell,134,85
2009,Environmental Health Perspectives,63,85
2009,Journal of Catalysis,75,85
2009,Nano Lett,62,85
2009,JAMA,53,85
2009,Advanced Functional Materials,149,85
2009,Geology,82,85
2009,Journal of Neuroscience,58,85
2009,MIS Quarterly: Management Information Systems,65,85
2009,Electrochemistry Communications,110,85
2009,Allergy: European Journal of Allergy and Clinical Immunology,88,85
2009,Journal of Allergy and Clinical Immunology,58,85
2009,American Heart Journal,134,85
2009,IEEE Communications Magazine,37,85
2009,Landslides,100,85
2009,American Journal of Clinical Nutrition,85,85
2009,Langmuir,88,85
2009,Emerging Infectious Diseases,69,85
2009,Water Research,101,85
2009,Composites Science and Technology,81,85
2009,Fertility and Sterility,127,85
2009,Energy and Environmental Science,172,85
2009,Journal of Hazardous Materials,101,85
2009,Journal of Neuroscience,75,85
2009,Chemical Society Reviews,96,85
2009,Foundations and Trends in Information Retrieval,75,85
2009,J Phys Chem C,81,85
2009,Developmental Cell,95,85
2009,Food Chemistry,146,85
2009,Chemistry of Materials,74,85
2009,MMWR. Morbidity and mortality weekly report,117,85
2009,BMC Public Health,200,85
2009,Annals of Internal Medicine,65,85
2009,Circulation,87,85
2009,Water Research,103,85
2009,JACC: Cardiovascular Imaging,104,85
2009,Scripta Materialia,77,85
2009,The Journal of the Acoustical Society of America,60,85
2009,Journal of Neurochemistry,154,85
2009,Applied and Environmental Microbiology,83,85
2009,Sleep Medicine,109,85
2009,Genetics,67,85
2009,British Journal of Psychiatry,75,85
2009,Journal of Consulting and Clinical Psychology,115,85
2009,Informatica,62,85
2009,BMC Ecology,127,85
2009,Environmental Health Perspectives,143,85
2009,American Sociological Review,47,85
2009,Science,27,85
2009,Nature Methods,93,85
2009,BMJ (Clinical research ed.),84,85
2009,IEEE Transactions on Electron Devices,68,85
2009,Biochemical Pharmacology,135,85
2009,Clinical Cancer Research,101,85
2009,Journal of Neuroscience,105,85
2009,Chemistry of Materials,81,85
2009,Journal of Chromatography A,236,85
2009,IEEE Transactions on Pattern Analysis and Machine Intelligence,32,85
2009,Traffic,73,85
2009,J Am Chem Soc,74,85
2009,British Journal of Cancer,112,85
2009,Journal of Proteome Research,85,85
2009,Journal of High Energy Physics,17,85
2009,Inorganic Chemistry,158,85
2009,Science,86,85
2009,American Journal of Roentgenology,95,85
2009,FASEB Journal,58,85
2009,Journal of Food Engineering,103,85
2009,Ecological Engineering,93,85
2009,PLoS Genetics,95,85
2009,Neurology,95,85
2009,IEEE Geoscience and Remote Sensing Letters,84,85
2009,Antimicrobial Agents and Chemotherapy,231,85
2009,Breast Cancer Research and Treatment,94,85
2009,Nature Nanotechnology,76,85
2009,Journal of Investigative Dermatology,115,85
2009,American Journal of Pathology,111,85
2009,PLoS Pathogens,94,85
2009,Archives of Physical Medicine and Rehabilitation,105,85
2009,International Journal of Sustainable Transportation,77,85
2009,The Lancet Oncology,129,85
2009,Pediatrics,96,85
2009,PNAS,64,85
2009,Applied Physics Letters,104,85
2009,Computer Networks,71,85
2009,Hepatology,99,85
2009,Physics Today,32,85
2009,PNAS,123,85
2009,PNAS,110,85
2009,IEEE Transactions on Signal Processing,83,85
2009,Catalysis Today,93,85
2009,Journal of Biological Chemistry,176,85
2009,Applied Physics Letters,138,85
2009,Geophysical Journal International,99,85
2009,Nano Lett,86,85
2009,Circulation,67,85
2009,Advanced Materials,104,85
2009,Organic Letters,134,85
2009,Zidonghua Xuebao/ Acta Automatica Sinica,67,85
2009,Kidney International,130,85
2009,Biomaterials,111,85
2009,American Journal of Tropical Medicine and Hygiene,79,85
2009,Proteomics,93,85
2009,Annals of Surgical Oncology,86,85
2009,Journal of Immunology,72,85
2009,American Journal of Medicine,42,85
2009,Spine,193,85
2009,Applied Geochemistry,135,85
2009,Organic Geochemistry,73,85
2009,Journal of Personality and Social Psychology,30,85
2009,Applied Soft Computing Journal,75,85
2009,Journal of the American Statistical Association,64,85
2009,Electrochimica Acta,100,85
2009,J Am Chem Soc,39,85
2009,Journal of Neuroscience,88,85
2009,PNAS,98,85
2009,Circulation,147,85
2009,Advanced Functional Materials,137,85
2009,Nature,88,85
2009,J Am Chem Soc,73,85
2009,PLoS Neglected Tropical Diseases,119,85
2009,IEEE Transactions on Antennas and Propagation,56,85
2009,Journal of Immunology,80,85
2009,Cancer Research,102,85
2009,Nature,68,85
2009,Nature,76,85
2009,Global Change Biology,144,85
2009,J Am Chem Soc,129,85
2009,Nano Lett,145,85
2009,Annals of Oncology,99,85
2009,Nature Immunology,96,85
2009,BMC Genomics,154,85
2009,PLoS ONE,71,85
2009,Advanced Functional Materials,145,85
2009,JAMA,51,85
2009,Chem Comm,83,85
2009,Journal of Alloys and Compounds,103,85
2009,PNAS,79,85
2009,Angew Chem Int Ed,161,85
2009,Journal of Cardiovascular Electrophysiology,123,85
2009,Osteoporosis International,55,85
2009,Human Reproduction,60,85
2009,Journal of Virology,165,85
2009,Diabetes,151,85
2009,Diabetes Care,71,85
2009,Biomaterials,100,85
2009,European Heart Journal,133,85
2009,Molecular and Cellular Proteomics,78,85
2009,Applied Catalysis A: General,74,85
2009,Psychological Bulletin,155,85
2009,European Journal of Medicinal Chemistry,110,85
2009,Genetics,120,85
2009,J Phys Chem C,90,85
2009,"Bioscience, Biotechnology and Biochemistry",70,85
2009,Circulation,228,85
2009,Nucleic Acids Research,79,85
2009,Fenxi Huaxue/ Chinese Journal of Analytical Chemistry,66,85
2009,Tetrahedron,80,85
2009,Science,57,85
2009,Analytical Biochemistry,103,85
2009,Environmental Health Perspectives,117,85
2009,Circulation,143,85
2009,Nature Methods,91,85
2009,Nano Lett,77,85
2009,PLoS ONE,139,85
2009,PNAS,135,85
2009,Circulation,63,85
2009,PNAS,85,85
2009,Electrochimica Acta,112,85
2009,Annals of Statistics,41,85
2009,American Heart Journal,192,85
2009,Journal of the American Academy of Child and Adolescent Psychiatry,140,85
2009,Toxicologic Pathology,74,85
2009,Ultraschall in der Medizin,82,85
2009,Educational Technology and Society,68,85
2009,Stroke,114,85
2009,New Phytologist,153,85
2009,European Heart Journal,132,85
2009,JACC: Cardiovascular Imaging,123,85
2009,Clinica Chimica Acta,106,85
2009,Genetics,136,85
2009,PLoS Medicine,129,85
2009,Journal of Immunology,126,85
2009,Expert Systems with Applications,117,85
2009,Optics Express,63,85
2009,Philosophical Transactions of the Royal Society B: Biological Sciences,72,85
2009,Molecular Cell,117,85
2009,J Am Chem Soc,115,85
2009,Current Biology,98,85
2009,Endocrine Journal,176,85
2009,Journal of Translational Medicine,90,85
2009,IEEE Communications Magazine,58,85
2009,J Am Coll Cardiol,174,85
2009,Annals of Internal Medicine,119,85
2009,Chem Comm,73,85
2009,Remote Sensing of Environment,90,85
2009,Journal of Power Sources,110,85
2009,Science,93,85
2009,PLoS ONE,107,85
2009,Veterinary Parasitology,213,85
2009,Applied Physics Letters,51,85
2009,Blood,172,85
2009,EMBO Journal,81,85
2009,Applied Soft Computing Journal,68,85
2009,PLoS Genetics,98,85
2009,Journal of Quantitative Criminology,62,85
2009,Analytical Chemistry,163,85
2009,Ultramicroscopy,61,85
2009,Nature Photonics,78,85
2009,Child Development,78,85
2009,Gut,89,85
2009,Renewable Energy,54,85
2009,Artificial Intelligence,51,85
2009,IEEE Journal of Solid-State Circuits,113,85
2009,Lasers in Surgery and Medicine,62,85
2009,Cancer Research,47,85
2009,Journal of Marketing,44,85
2009,Clinical and Experimental Immunology,125,85
2009,Journal of Cereal Science,91,85
2009,Water Research,158,85
2009,Geophysical Research Letters,65,85
2009,Circulation Research,118,85
2009,Applied Physics Letters,140,85
2009,Blood,168,85
2009,Journal of Agricultural and Food Chemistry,117,85
2009,Immunity,133,85
2009,Organic Letters,112,85
2009,Nature,49,85
2009,Organic Letters,150,85
2009,Langmuir,179,85
2009,Phys Rev Lett,71,85
2009,Service Industries Journal,115,85
2009,Clinical Infectious Diseases,101,85
2009,Biosensors and Bioelectronics,157,85
2009,Clinical Infectious Diseases,99,85
2009,Journal of Physical Chemistry B,73,85
2009,Current Biology,69,85
2009,J Clin Oncol,87,85
2009,Astrophys J,71,85
2009,Archives of Internal Medicine,33,85
2009,Methods of Information in Medicine,98,85
2009,Proceedings of the Royal Society B: Biological Sciences,99,85
2009,Physical Review C - Nuclear Physics,83,85
2009,Inorganic Chemistry,129,85
2009,Journal of Cognitive Neuroscience,83,85
2009,Ecosystems,168,85
2009,Nature Medicine,103,85
2009,"Organic Electronics: physics, materials, applications",107,85
2009,Alcoholism: Clinical and Experimental Research,45,85
2009,Journal of Allergy and Clinical Immunology,80,85
2009,Journal of the National Cancer Institute,113,85
2009,Journal of Vascular Surgery,113,85
2009,Electrochimica Acta,103,85
2009,Global Environmental Change,80,85
2009,European Journal of Cancer,116,85
2009,Biomaterials,89,85
2009,Dermatologic Surgery,65,85
2009,Biological Psychology,107,85
2009,Plant Physiology,129,85
2009,Neurobiology of Disease,80,85
2009,Journal of Cognitive Neuroscience,87,85
2009,Gut,149,85
2009,Intensive Care Medicine,94,85
2009,Rheumatology,89,85
2009,Molecular Cell,123,85
2009,Journal of Hazardous Materials,78,85
2009,Behavioural Brain Research,106,85
2009,Molecular Cell,129,85
2009,Macromolecules,84,85
2009,Malaria Journal,108,85
2009,Science,67,85
2009,Applied Physics Letters,66,85
